Comments,ContentDatabase,ContentTypeName,ContentTypeORListID,CustomFieldId,CustomFieldInternalName,CustomFieldListTitle,CustomFieldScope,CustomFieldTitle,CustomFieldType,FeatureID,FeatureName,IsCustomFieldType,isFromFeature,ListCreatedDate,ListDeleteTransactionId,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,Source,WebApplication,WebUrl
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{98984985-015b-4079-8918-b5a01b45e4b3},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessUnitRegion,HariTestCTER1,N/A,business unit/region,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{b1139b33-2259-4b9b-98f0-c53be88bc201},Shell_x0020_SharePoint_x0020_SAEF_x0020_GlobalFunctionTaxHTField0,HariTestCTER1,N/A,business function_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{1284211f-8330-48b1-a5cc-ec1f0d9b0f7a},Shell_x0020_SharePoint_x0020_SAEF_x0020_GlobalFunction,HariTestCTER1,N/A,business function,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{4a0344c0-f990-449a-82e5-af8ce43668c1},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessProcessTaxHTField0,HariTestCTER1,N/A,business process_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{f7493bb9-5348-44de-a787-5c9f505950a2},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessProcess,HariTestCTER1,N/A,business process,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{7a22eaad-68cd-43aa-a5e8-5410c358d29b},Shell_x0020_SharePoint_x0020_SAEF_x0020_LegalEntityTaxHTField0,HariTestCTER1,N/A,legal entity_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{529dd253-148e-4d10-9b8c-1444f6695d3b},Shell_x0020_SharePoint_x0020_SAEF_x0020_LegalEntity,HariTestCTER1,N/A,legal entity,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{a55cef90-cb0a-45be-aaf2-2af1e909a656},Shell_x0020_SharePoint_x0020_SAEF_x0020_WorkgroupIDTaxHTField0,HariTestCTER1,N/A,trim workgroup_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{c47cabfe-a1bc-4e26-91b8-d95c8ce41647},Shell_x0020_SharePoint_x0020_SAEF_x0020_WorkgroupID,HariTestCTER1,N/A,trim workgroup,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{b1bb3818-5511-4e67-b6bc-8717dd55c5a8},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteCollectionName,HariTestCTER1,N/A,site collection name,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{369a8675-70ab-4894-aaa9-1eb13c237e56},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteOwner,HariTestCTER1,N/A,site owner,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{e4c72f76-b92c-4259-8213-57767291a807},Shell_x0020_SharePoint_x0020_SAEF_x0020_LanguageTaxHTField0,HariTestCTER1,N/A,language_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{4c2a6b89-d342-49ac-b456-3a4c64af966b},Shell_x0020_SharePoint_x0020_SAEF_x0020_CountryOfJurisdictionTaxHTField0,HariTestCTER1,N/A,country of jurisdiction_0,Note,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{dc07035f-7987-48f5-ba88-2d29e2b62c9e},Shell_x0020_SharePoint_x0020_SAEF_x0020_CountryOfJurisdiction,HariTestCTER1,N/A,country of jurisdiction,TaxonomyFieldType,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{3f8cb542-f92b-4912-b49b-2c575f5fc7f6},Shell_x0020_SharePoint_x0020_SAEF_x0020_Collection,HariTestCTER1,N/A,collection,Boolean,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{8588d1a6-22f8-4f1a-a1a5-96d784f8a68c},Shell_x0020_SharePoint_x0020_SAEF_x0020_KeepFileLocal,HariTestCTER1,N/A,keep file local,Boolean,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{69b994a2-ff47-4af9-bb36-7e39d081e2af},Shell_x0020_SharePoint_x0020_SAEF_x0020_AssetIdentifier,HariTestCTER1,N/A,asset identifier,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{5645ec17-a35c-4523-9bd0-b91acf32f95e},Shell_x0020_SharePoint_x0020_SAEF_x0020_FilePlanRecordType,HariTestCTER1,N/A,file plan record type,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{9c6a0a6b-f7ae-469e-bd8a-0348e031b279},Shell_x0020_SharePoint_x0020_SAEF_x0020_RecordStatus,HariTestCTER1,N/A,record status,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{59981627-c88e-4f59-83d5-7be1e163eeca},Shell_x0020_SharePoint_x0020_SAEF_x0020_Declarer,HariTestCTER1,N/A,declarer,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{6172edd9-79e9-4bfb-84f2-149838cf5047},Shell_x0020_SharePoint_x0020_SAEF_x0020_IsRecord,HariTestCTER1,N/A,is record,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{95a5a37c-6adc-4a9f-a3a3-515131a2d204},Shell_x0020_SharePoint_x0020_SAEF_x0020_TRIMRecordNumber,HariTestCTER1,N/A,trim record number,Text,bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{28281a2c-23ab-4a8e-b060-bc6d15f7fc62},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailFromAddress,HariTestCTER1,N/A,from-address,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{cfc2b55d-60c4-473d-a1f6-d968e5e32cea},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailFrom,HariTestCTER1,N/A,from,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{83e0792d-079d-45f7-96f1-1ad74691a205},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailToAddress,HariTestCTER1,N/A,to-address,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{0f473ef6-7c6b-4e17-a8ab-cf5196248a52},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailTo,HariTestCTER1,N/A,to,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{2a35fb88-b98d-45b8-9b6d-a645178f7fbc},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailSentUTC,HariTestCTER1,N/A,sent-utc,DateTime,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{7f8498ea-08fd-43df-b9f6-bd2027fe989d},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailReceivedUTC,HariTestCTER1,N/A,received-utc,DateTime,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{17f11b7e-db97-4b79-9446-5100845b064c},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailConversation,HariTestCTER1,N/A,conversation,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{bd088983-7a37-436b-8e53-4a6c71613fca},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailCcAddress,HariTestCTER1,N/A,cc-address,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{f3cfbfaa-7b38-4318-9804-8675998a31d7},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailCC,HariTestCTER1,N/A,cc,Text,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,362e761c-a4df-4d88-9549-52f9c9ad8115,{f1449c29-d693-4872-b11b-ea334e4267ed},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailAttachment,HariTestCTER1,N/A,attachment,Boolean,f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,FALSE,N/A,7/20/2016 7:55:29 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,shell.sharepoint.saef_v2.1.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{29338c02-2ab4-415a-a863-a3c017f86b0f},PersonalSex,Test1,N/A,personal sex,Choice,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,FALSE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,contoso.contenttype.wsp,List Content Types FieldRef,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{f99cb39c-a668-4e51-b832-d119f2d7dbb3},SiteColumnTesting,Test1,N/A,SiteColumnTesting,Text,1d5c51dd-6c30-4ad2-839f-b37f83e4ad2a,FTCSiteColumn Feature1,FALSE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcsitecolumn.wsp,List Content Types FieldRef,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{943E7530-5E2B-4C02-8259-CCD93A9ECB18},CostCenter,Test1,N/A,CostCenter,Choice,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,FALSE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,contoso.contenttype.wsp,List Content Types Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{29338c02-2ab4-415a-a863-a3c017f86b0f},PersonalSex,Test1,N/A,personal sex,Choice,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,FALSE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,contoso.contenttype.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{5a421132-ba5d-4ff9-87ec-918579426927},EmailAnubhav,Test1,N/A,emailanubhav,Email,N/A,N/A,TRUE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,customfieldtype_email.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{43a9bce1-73a2-4074-8d33-3ce3d9745c6e},testing,Test1,N/A,testing,Email,N/A,N/A,TRUE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,customfieldtype_email.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,949630e2-247e-427d-bb5b-61af802e91cd,{f99cb39c-a668-4e51-b832-d119f2d7dbb3},SiteColumnTesting,Test1,N/A,site column testing,Text,1d5c51dd-6c30-4ad2-839f-b37f83e4ad2a,FTCSiteColumn Feature1,FALSE,N/A,1/23/2015 7:11:38 PM,0x,https://intranet.poc.com/sites/DiscoveryTool,N/A,N/A,ftcsitecolumn.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
From All Lists Table,portal_content_01,N/A,d109b101-3454-42a4-a5cf-1f2dd58b6eb2,{16e0468d-5cce-4464-8268-836eaa6735c7},WSP_SiteColumn1,LTAllCTs,N/A,WSP_SiteColumn1,FavoriteColorField,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,TRUE,N/A,9/3/2015 5:38:01 AM,0x,https://intranet.poc.com/sites/vidhiTest1,N/A,N/A,customfield.wsp,List Content Types Field,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1
From All Lists Table,portal_content_01,N/A,d109b101-3454-42a4-a5cf-1f2dd58b6eb2,{d6b26329-3064-45ca-a917-bc070179e0b9},WSP_SiteColumn2,LTAllCTs,N/A,WSP_SiteColumn2,Text,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,FALSE,N/A,9/3/2015 5:38:01 AM,0x,https://intranet.poc.com/sites/vidhiTest1,N/A,N/A,customfield.wsp,List Content Types Field,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1
From All Lists Table,portal_content_01,N/A,2efd5527-c28a-41ac-a89a-23f9c31340c8,{16e0468d-5cce-4464-8268-836eaa6735c7},WSP_SiteColumn1,LTOneOfBoth,N/A,WSP_SiteColumn1,FavoriteColorField,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,TRUE,N/A,9/3/2015 5:38:36 AM,0x,https://intranet.poc.com/sites/vidhiTest1,N/A,N/A,customfield.wsp,List Content Types FieldRef,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1
From All Lists Table,portal_content_01,N/A,2efd5527-c28a-41ac-a89a-23f9c31340c8,{d6b26329-3064-45ca-a917-bc070179e0b9},WSP_SiteColumn2,LTOneOfBoth,N/A,WSP_SiteColumn2,Text,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,FALSE,N/A,9/3/2015 5:38:36 AM,0x,https://intranet.poc.com/sites/vidhiTest1,N/A,N/A,customfield.wsp,List Content Types Field,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1
From All Lists Table,portal_content_01,N/A,2efd5527-c28a-41ac-a89a-23f9c31340c8,{16e0468d-5cce-4464-8268-836eaa6735c7},WSP_SiteColumn1,LTOneOfBoth,N/A,wsp_site column 1,FavoriteColorField,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,TRUE,N/A,9/3/2015 5:38:36 AM,0x,https://intranet.poc.com/sites/vidhiTest1,N/A,N/A,customfield.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest1
From All Lists Table,portal_content_01,N/A,7632f2e6-7ca3-4070-af20-c6fb4146e23b,{8478039d-fbd5-421d-bd6c-87a07d7ce499},ContosoStatus,ContosoLibrary,N/A,contoso status,Choice,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,FALSE,N/A,10/28/2014 11:49:50 PM,0x,https://intranet.poc.com/sites/GhostableContosoPublishingSite,N/A,N/A,contoso.intranet.wsp,List Content Types FieldRef,https://intranet.poc.com/,https://intranet.poc.com/sites/GhostableContosoPublishingSite
From All Lists Table,portal_content_01,N/A,7632f2e6-7ca3-4070-af20-c6fb4146e23b,{8478039d-fbd5-421d-bd6c-87a07d7ce499},ContosoStatus,ContosoLibrary,N/A,contoso status,Choice,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,FALSE,N/A,10/28/2014 11:49:50 PM,0x,https://intranet.poc.com/sites/GhostableContosoPublishingSite,N/A,N/A,contoso.intranet.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/GhostableContosoPublishingSite
From All Lists Table,portal_content_01,N/A,68d329bf-a243-46a6-bb37-87b0a330e6ba,{8478039d-fbd5-421d-bd6c-87a07d7ce499},ContosoStatus,Pages,N/A,contoso status,Choice,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,FALSE,N/A,10/29/2014 6:34:50 PM,0x,https://intranet.poc.com/sites/AnubhavPublishing,N/A,N/A,contoso.intranet.wsp,List Content Types FieldRef,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing
From All Lists Table,portal_content_01,N/A,68d329bf-a243-46a6-bb37-87b0a330e6ba,{8478039d-fbd5-421d-bd6c-87a07d7ce499},ContosoStatus,Pages,N/A,contoso status,Choice,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,FALSE,N/A,10/29/2014 6:34:50 PM,0x,https://intranet.poc.com/sites/AnubhavPublishing,N/A,N/A,contoso.intranet.wsp,List Column Field,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing
